taxonomy_id	name	rank	lineage	NCFB_001_pe_SRX7845579_SRR11233734_k2_db.bracken	NCFB_003_pe_SRX8222629_SRR11661744_k2_db.bracken	NCFB_007_pe_SRX8222633_SRR11661740_k2_db.bracken	NCFB_008_pe_SRX8222634_SRR11661739_k2_db.bracken	NCFB_006_pe_SRX8222632_SRR11661741_k2_db.bracken	NCFB_004_pe_SRX8222630_SRR11661743_k2_db.bracken	NCFB_005_pe_SRX8222631_SRR11661742_k2_db.bracken	NCFB_012_pe_SRX8222638_SRR11661735_k2_db.bracken	NCFB_010_pe_SRX8222636_SRR11661737_k2_db.bracken	NCFB_009_pe_SRX8222635_SRR11661738_k2_db.bracken	NCFB_002_pe_SRX7845580_SRR11233733_k2_db.bracken	NCFB_011_pe_SRX8222637_SRR11661736_k2_db.bracken	NCFB_016_pe_SRX8222642_SRR11661731_k2_db.bracken	NCFB_014_pe_SRX8222640_SRR11661733_k2_db.bracken	NCFB_020_pe_SRX8222646_SRR11661727_k2_db.bracken	NCFB_018_pe_SRX8222644_SRR11661729_k2_db.bracken	NCFB_013_pe_SRX8222639_SRR11661734_k2_db.bracken	NCFB_015_pe_SRX8222641_SRR11661732_k2_db.bracken	NCFB_021_pe_SRX8222647_SRR11661726_k2_db.bracken	NCFB_019_pe_SRX8222645_SRR11661728_k2_db.bracken	NCFB_017_pe_SRX8222643_SRR11661730_k2_db.bracken	NCFB_022_pe_SRX8222648_SRR11661725_k2_db.bracken	NCFB_029_pe_SRX8222655_SRR11661718_k2_db.bracken	NCFB_028_pe_SRX8222654_SRR11661719_k2_db.bracken	NCFB_025_pe_SRX8222651_SRR11661722_k2_db.bracken	NCFB_024_pe_SRX8222650_SRR11661723_k2_db.bracken	NCFB_026_pe_SRX8222652_SRR11661721_k2_db.bracken	NCFB_023_pe_SRX8222649_SRR11661724_k2_db.bracken	NCFB_027_pe_SRX8222653_SRR11661720_k2_db.bracken	NCFB_034_pe_SRX8222660_SRR11661713_k2_db.bracken	NCFB_031_pe_SRX8222657_SRR11661716_k2_db.bracken	NCFB_030_pe_SRX8222656_SRR11661717_k2_db.bracken	NCFB_033_pe_SRX8222659_SRR11661714_k2_db.bracken	NCFB_032_pe_SRX8222658_SRR11661715_k2_db.bracken	NCFB_041_pe_SRX8222667_SRR11661712_k2_db.bracken	NCFB_038_pe_SRX8222664_SRR11661708_k2_db.bracken	NCFB_040_pe_SRX8222666_SRR11661706_k2_db.bracken	NCFB_039_pe_SRX8222665_SRR11661707_k2_db.bracken	NCFB_035_pe_SRX8222661_SRR11661711_k2_db.bracken	NCFB_042_pe_SRX8222668_SRR11661705_k2_db.bracken	NCFB_036_pe_SRX8222662_SRR11661710_k2_db.bracken	NCFB_046_pe_SRX9002924_SRR12512400_k2_db.bracken	NCFB_037_pe_SRX8222663_SRR11661709_k2_db.bracken	NCFB_045_pe_SRX9002923_SRR12512401_k2_db.bracken	NCFB_050_pe_SRX9002928_SRR12512396_k2_db.bracken	NCFB_048_pe_SRX9002926_SRR12512398_k2_db.bracken	NCFB_044_pe_SRX9002922_SRR12512402_k2_db.bracken	NCFB_043_pe_SRX8222669_SRR11661704_k2_db.bracken	NCFB_047_pe_SRX9002925_SRR12512399_k2_db.bracken	NCFB_058_pe_SRX9002936_SRR12512388_k2_db.bracken	NCFB_049_pe_SRX9002927_SRR12512397_k2_db.bracken	NCFB_057_pe_SRX9002935_SRR12512389_k2_db.bracken	NCFB_056_pe_SRX9002934_SRR12512390_k2_db.bracken	NCFB_052_pe_SRX9002930_SRR12512394_k2_db.bracken	NCFB_055_pe_SRX9002933_SRR12512391_k2_db.bracken	NCFB_051_pe_SRX9002929_SRR12512395_k2_db.bracken	NCFB_053_pe_SRX9002931_SRR12512393_k2_db.bracken	NCFB_059_pe_SRX9002937_SRR12512387_k2_db.bracken	NCFB_060_pe_SRX9002938_SRR12512386_k2_db.bracken	NCFB_054_pe_SRX9002932_SRR12512392_k2_db.bracken	NCFB_061_pe_SRX9002939_SRR12512385_k2_db.bracken	NCFB_066_pe_SRX9002944_SRR12512380_k2_db.bracken	NCFB_064_pe_SRX9002942_SRR12512382_k2_db.bracken	NCFB_065_pe_SRX9002943_SRR12512381_k2_db.bracken	NCFB_062_pe_SRX9002940_SRR12512384_k2_db.bracken	NCFB_069_pe_SRX9002947_SRR12512377_k2_db.bracken	NCFB_068_pe_SRX9002946_SRR12512378_k2_db.bracken	NCFB_067_pe_SRX9002945_SRR12512379_k2_db.bracken	NCFB_063_pe_SRX9002941_SRR12512383_k2_db.bracken	NCFB_074_pe_SRX9002952_SRR12512372_k2_db.bracken	NCFB_072_pe_SRX9002950_SRR12512374_k2_db.bracken	NCFB_071_pe_SRX9002949_SRR12512375_k2_db.bracken	NCFB_073_pe_SRX9002951_SRR12512373_k2_db.bracken	NCFB_070_pe_SRX9002948_SRR12512376_k2_db.bracken	NCFB_082_pe_SRX9002960_SRR12512364_k2_db.bracken	NCFB_080_pe_SRX9002958_SRR12512366_k2_db.bracken	NCFB_078_pe_SRX9002956_SRR12512368_k2_db.bracken	NCFB_081_pe_SRX9002959_SRR12512365_k2_db.bracken	NCFB_079_pe_SRX9002957_SRR12512367_k2_db.bracken	NCFB_075_pe_SRX9002953_SRR12512371_k2_db.bracken	NCFB_088_pe_SRX9002966_SRR12512358_k2_db.bracken	NCFB_089_pe_SRX9002967_SRR12512357_k2_db.bracken	NCFB_086_pe_SRX9002964_SRR12512360_k2_db.bracken	NCFB_085_pe_SRX9002963_SRR12512361_k2_db.bracken	NCFB_084_pe_SRX9002962_SRR12512362_k2_db.bracken	NCFB_076_pe_SRX9002954_SRR12512370_k2_db.bracken	NCFB_077_pe_SRX9002955_SRR12512369_k2_db.bracken	NCFB_083_pe_SRX9002961_SRR12512363_k2_db.bracken	NCFB_087_pe_SRX9002965_SRR12512359_k2_db.bracken	NCFB_090_pe_SRX9002968_SRR12512356_k2_db.bracken	NCFB_091_pe_SRX9002969_SRR12512355_k2_db.bracken	NCFB_093_pe_SRX9002971_SRR12512353_k2_db.bracken	NCFB_098_pe_SRX9002976_SRR12512348_k2_db.bracken	NCFB_097_pe_SRX9002975_SRR12512349_k2_db.bracken	NCFB_095_pe_SRX9002973_SRR12512351_k2_db.bracken	NCFB_092_pe_SRX9002970_SRR12512354_k2_db.bracken	NCFB_096_pe_SRX9002974_SRR12512350_k2_db.bracken	NCFB_094_pe_SRX9002972_SRR12512352_k2_db.bracken	NCFB_102_pe_SRX9002980_SRR12512344_k2_db.bracken	NCFB_105_pe_SRX9002983_SRR12512341_k2_db.bracken	NCFB_104_pe_SRX9002982_SRR12512342_k2_db.bracken	NCFB_101_pe_SRX9002979_SRR12512345_k2_db.bracken	NCFB_100_pe_SRX9002978_SRR12512346_k2_db.bracken	NCFB_103_pe_SRX9002981_SRR12512343_k2_db.bracken	NCFB_099_pe_SRX9002977_SRR12512347_k2_db.bracken	NCFB_106_pe_SRX9002984_SRR12512340_k2_db.bracken	NCFB_110_pe_SRX9002988_SRR12512336_k2_db.bracken	NCFB_108_pe_SRX9002986_SRR12512338_k2_db.bracken	NCFB_111_pe_SRX9002989_SRR12512335_k2_db.bracken	NCFB_112_pe_SRX9002990_SRR12512334_k2_db.bracken	NCFB_114_pe_SRX9002992_SRR12512332_k2_db.bracken	NCFB_107_pe_SRX9002985_SRR12512339_k2_db.bracken	NCFB_109_pe_SRX9002987_SRR12512337_k2_db.bracken	NCFB_113_pe_SRX9002991_SRR12512333_k2_db.bracken	NCFB_115_pe_SRX9002993_SRR12512331_k2_db.bracken	NCFB_116_pe_SRX9002994_SRR12512330_k2_db.bracken	NCFB_121_pe_SRX9002999_SRR12512325_k2_db.bracken	NCFB_122_pe_SRX9003000_SRR12512324_k2_db.bracken	NCFB_118_pe_SRX9002996_SRR12512328_k2_db.bracken	NCFB_117_pe_SRX9002995_SRR12512329_k2_db.bracken	NCFB_124_pe_SRX9003002_SRR12512322_k2_db.bracken	NCFB_127_pe_SRX9003005_SRR12512319_k2_db.bracken	NCFB_125_pe_SRX9003003_SRR12512321_k2_db.bracken	NCFB_123_pe_SRX9003001_SRR12512323_k2_db.bracken	NCFB_120_pe_SRX9002998_SRR12512326_k2_db.bracken	NCFB_119_pe_SRX9002997_SRR12512327_k2_db.bracken	NCFB_129_pe_SRX9003007_SRR12512317_k2_db.bracken	NCFB_133_pe_SRX9003011_SRR12512313_k2_db.bracken	NCFB_132_pe_SRX9003010_SRR12512314_k2_db.bracken	NCFB_131_pe_SRX9003009_SRR12512315_k2_db.bracken	NCFB_126_pe_SRX9003004_SRR12512320_k2_db.bracken	NCFB_128_pe_SRX9003006_SRR12512318_k2_db.bracken	NCFB_130_pe_SRX9003008_SRR12512316_k2_db.bracken	NCFB_137_pe_SRX9003015_SRR12512309_k2_db.bracken	NCFB_138_pe_SRX9003016_SRR12512308_k2_db.bracken	NCFB_141_pe_SRX9003019_SRR12512305_k2_db.bracken	NCFB_134_pe_SRX9003012_SRR12512312_k2_db.bracken	NCFB_140_pe_SRX9003018_SRR12512306_k2_db.bracken	NCFB_135_pe_SRX9003013_SRR12512311_k2_db.bracken	NCFB_136_pe_SRX9003014_SRR12512310_k2_db.bracken	NCFB_139_pe_SRX9003017_SRR12512307_k2_db.bracken	NCFB_149_pe_SRX9003027_SRR12512297_k2_db.bracken	NCFB_143_pe_SRX9003021_SRR12512303_k2_db.bracken	NCFB_144_pe_SRX9003022_SRR12512302_k2_db.bracken	NCFB_145_pe_SRX9003023_SRR12512301_k2_db.bracken	NCFB_142_pe_SRX9003020_SRR12512304_k2_db.bracken	NCFB_148_pe_SRX9003026_SRR12512298_k2_db.bracken	NCFB_146_pe_SRX9003024_SRR12512300_k2_db.bracken	NCFB_147_pe_SRX9003025_SRR12512299_k2_db.bracken	NCFB_150_pe_SRX9003028_SRR12512296_k2_db.bracken	NCFB_152_pe_SRX9003030_SRR12512294_k2_db.bracken	NCFB_153_pe_SRX9003031_SRR12512293_k2_db.bracken	NCFB_151_pe_SRX9003029_SRR12512295_k2_db.bracken	NCFB_156_pe_SRX9003034_SRR12512290_k2_db.bracken	NCFB_157_pe_SRX9003035_SRR12512289_k2_db.bracken	NCFB_159_pe_SRX9003037_SRR12512287_k2_db.bracken	NCFB_161_pe_SRX9003039_SRR12512285_k2_db.bracken	NCFB_155_pe_SRX9003033_SRR12512291_k2_db.bracken	NCFB_154_pe_SRX9003032_SRR12512292_k2_db.bracken	NCFB_160_pe_SRX9003038_SRR12512286_k2_db.bracken	NCFB_158_pe_SRX9003036_SRR12512288_k2_db.bracken	NCFB_162_pe_SRX9003040_SRR12512284_k2_db.bracken	NCFB_166_pe_SRX9003044_SRR12512280_k2_db.bracken	NCFB_169_pe_SRX9003047_SRR12512277_k2_db.bracken	NCFB_164_pe_SRX9003042_SRR12512282_k2_db.bracken	NCFB_167_pe_SRX9003045_SRR12512279_k2_db.bracken	NCFB_165_pe_SRX9003043_SRR12512281_k2_db.bracken	NCFB_163_pe_SRX9003041_SRR12512283_k2_db.bracken	NCFB_173_pe_SRX9158000_SRR12677838_k2_db.bracken	NCFB_172_pe_SRX9003050_SRR12512274_k2_db.bracken	NCFB_168_pe_SRX9003046_SRR12512278_k2_db.bracken	NCFB_175_pe_SRX9158002_SRR12677836_k2_db.bracken	NCFB_170_pe_SRX9003048_SRR12512276_k2_db.bracken	NCFB_174_pe_SRX9158001_SRR12677837_k2_db.bracken	NCFB_171_pe_SRX9003049_SRR12512275_k2_db.bracken	NCFB_176_pe_SRX9158003_SRR12677835_k2_db.bracken
67305	Streptomyces hawaiiensis	species	Streptomyces hawaiiensis;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1355015	Streptomyces pluripotens	species	Streptomyces pluripotens;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285578	Streptomyces angustmyceticus	species	Streptomyces angustmyceticus;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	Streptomyces kanamyceticus	species	Streptomyces kanamyceticus;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67345	Streptomyces prasinus	species	Streptomyces prasinus;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202862	Streptomyces drozdowiczii	species	Streptomyces drozdowiczii;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45398	Streptomyces griseoviridis	species	Streptomyces griseoviridis;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1413221	Streptomyces ferrugineus	species	Streptomyces ferrugineus;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1906	Streptomyces fradiae	species	Streptomyces fradiae;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67296	Streptomyces finlayi	species	Streptomyces finlayi;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1907	Streptomyces glaucescens	species	Streptomyces glaucescens;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66374	Streptomyces nojiriensis	species	Streptomyces nojiriensis;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249567	Streptomyces decoyicus	species	Streptomyces decoyicus;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1914	Streptomyces lavendulae	species	Streptomyces lavendulae;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	87	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2049881	Streptomyces dengpaensis	species	Streptomyces dengpaensis;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1690221	Streptomyces spongiicola	species	Streptomyces spongiicola;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1648182	Streptomyces yangpuensis	species	Streptomyces yangpuensis;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68232	Streptomyces lusitanus	species	Streptomyces lusitanus;Streptomyces;Streptomycetaceae;Kitasatosporales;Actinomycetes;Actinomycetota;Terrabacteria group;Bacteria;cellular organisms;root	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
